popularity,track,album_name,artist,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
18,Grinding Halt,Three Imaginary Boys,The Cure,169306,FALSE,0.708,0.733,6,-8.039,0,0.275,0.0207,0.0242,0.0718,0.641,173.182,169307,4
13,Another Day,Three Imaginary Boys,The Cure,224093,FALSE,0.641,0.385,4,-11.874,1,0.0418,0.178,0.00996,0.119,0.0933,99.093,224093,4
13,Object,Three Imaginary Boys,The Cure,181466,FALSE,0.484,0.739,5,-7.212,1,0.0544,0.00137,0,0.156,0.906,154.323,181467,4
12,Subway Song,Three Imaginary Boys,The Cure,118360,FALSE,0.66,0.133,1,-21.964,1,0.0496,0.357,0.791,0.458,0.431,126.869,118360,4
12,Foxy Lady,Three Imaginary Boys,The Cure,149266,FALSE,0.53,0.697,9,-7.79,1,0.405,0.00283,6.46e-4,0.0873,0.566,81.238,149267,4
11,So What,Three Imaginary Boys,The Cure,156506,FALSE,0.526,0.853,4,-4.654,0,0.113,0.152,0,0.173,0.418,157.377,156507,4
20,Fire In Cairo,Three Imaginary Boys,The Cure,203400,FALSE,0.765,0.7,1,-8.844,1,0.245,0.234,3.82e-6,0.0996,0.673,146.062,203400,4
9,The Weedy Burton,Three Imaginary Boys,The Cure,53640,FALSE,0.709,0.361,1,-12.533,0,0.0496,0.0221,0.86,0.216,0.84,120.373,53640,4
68,Disorder - 2007 Remaster,Unknown Pleasures,Joy Division,209039,FALSE,0.32,0.798,10,-7.078,0,0.124,3.3e-4,0.692,0.176,0.74,84.696,209040,4
52,Day of the Lords - 2007 Remaster,Unknown Pleasures,Joy Division,287573,FALSE,0.317,0.599,9,-8.434,1,0.0321,1.9e-5,0.897,0.122,0.113,124.492,287573,4
49,Candidate - 2007 Remaster,Unknown Pleasures,Joy Division,187879,FALSE,0.586,0.27,11,-13.168,0,0.0363,0.0117,0.757,0.0943,0.227,134.819,187880,4
47,Insight - 2007 Remaster,Unknown Pleasures,Joy Division,266279,FALSE,0.636,0.476,2,-12.582,1,0.0348,0.0211,0.805,0.522,0.164,131.22,266280,4
54,New Dawn Fades - 2007 Remaster,Unknown Pleasures,Joy Division,291706,FALSE,0.387,0.525,2,-9.634,1,0.035,0.00236,0.769,0.251,0.258,78.339,291706,4
61,She's Lost Control - 2007 Remaster,Unknown Pleasures,Joy Division,237013,FALSE,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,237013,4
59,Shadowplay - 2007 Remaster,Unknown Pleasures,Joy Division,233719,FALSE,0.433,0.756,9,-7.855,1,0.0565,9.97e-4,0.761,0.124,0.117,145.443,233720,4
46,Wilderness - 2007 Remaster,Unknown Pleasures,Joy Division,160173,FALSE,0.584,0.651,0,-8.609,1,0.0337,0.00144,0.893,0.194,0.492,120.023,160173,4
47,Interzone - 2007 Remaster,Unknown Pleasures,Joy Division,137653,FALSE,0.478,0.783,9,-7.346,1,0.0419,1.26e-4,0.582,0.225,0.746,156.337,137653,4
45,I Remember Nothing - 2007 Remaster,Unknown Pleasures,Joy Division,355186,FALSE,0.398,0.421,9,-10.528,1,0.0346,0.0548,0.707,0.114,0.302,144.708,355186,4
74,London Calling - Remastered,London Calling (Remastered),The Clash,200480,FALSE,0.651,0.801,0,-7.34,1,0.0513,0.123,0,0.0825,0.776,133.763,200480,4
52,Brand New Cadillac - Remastered,London Calling (Remastered),The Clash,128266,FALSE,0.52,0.906,9,-6.534,1,0.0601,0.0196,7.96e-5,0.0925,0.868,151.606,128267,4
50,Jimmy Jazz - Remastered,London Calling (Remastered),The Clash,234333,FALSE,0.528,0.397,9,-12.024,1,0.0927,0.00554,3.64e-6,0.43,0.579,128.414,234333,4
50,Hateful - Remastered,London Calling (Remastered),The Clash,163933,FALSE,0.595,0.86,7,-6.723,1,0.0524,0.0119,0,0.482,0.673,114.112,163933,4
53,Rudie Can't Fail - Remastered,London Calling (Remastered),The Clash,208866,FALSE,0.636,0.684,6,-9.37,0,0.0594,0.00312,0,0.0402,0.684,96.988,208867,4
55,Spanish Bombs - Remastered,London Calling (Remastered),The Clash,198866,FALSE,0.609,0.798,11,-7.902,0,0.0345,0.0459,0,0.21,0.77,149.047,198867,4
46,The Right Profile - Remastered,London Calling (Remastered),The Clash,234600,FALSE,0.555,0.806,11,-7.534,1,0.075,0.0605,0,0.183,0.818,140.679,234600,4
58,Lost in the Supermarket - Remastered,London Calling (Remastered),The Clash,226946,FALSE,0.608,0.634,4,-11.24,1,0.0725,0.0568,0.00568,0.116,0.841,147.514,226947,4
50,Clampdown - Remastered,London Calling (Remastered),The Clash,229213,FALSE,0.676,0.723,2,-7.61,1,0.0934,0.06,8.72e-5,0.317,0.889,145.334,229213,4
59,The Guns of Brixton - Remastered,London Calling (Remastered),The Clash,192440,FALSE,0.739,0.613,7,-9.487,1,0.0856,0.00501,0.124,0.095,0.677,96.493,192440,4
46,Wrong 'Em Boyo - Remastered,London Calling (Remastered),The Clash,191493,FALSE,0.495,0.735,0,-8.077,1,0.033,0.0129,0,0.726,0.885,148.191,191493,4
52,Death or Glory - Remastered,London Calling (Remastered),The Clash,235000,FALSE,0.677,0.842,0,-7.28,1,0.0415,0.0572,0,0.15,0.767,137.589,235000,4
45,Koka Kola - Remastered,London Calling (Remastered),The Clash,107813,FALSE,0.495,0.73,7,-8.009,1,0.107,0.0728,0,0.379,0.918,162.321,107813,4
45,The Card Cheat - Remastered,London Calling (Remastered),The Clash,229493,FALSE,0.485,0.759,0,-7.743,1,0.0489,0.22,6.44e-5,0.0562,0.508,143.409,229493,4
44,Lover's Rock - Remastered,London Calling (Remastered),The Clash,243066,FALSE,0.555,0.697,7,-8.615,1,0.0411,0.0291,4.82e-6,0.0785,0.902,127.302,243067,4
43,Four Horsemen - Remastered,London Calling (Remastered),The Clash,175773,FALSE,0.467,0.917,11,-6.813,1,0.0835,0.0585,0,0.467,0.813,141.069,175773,4
45,I'm Not Down - Remastered,London Calling (Remastered),The Clash,186026,FALSE,0.498,0.851,6,-7.251,0,0.07,0.00751,2.17e-5,0.228,0.847,137.633,186027,4
47,Revolution Rock - Remastered,London Calling (Remastered),The Clash,333293,FALSE,0.638,0.702,8,-10.341,0,0.159,0.00306,5.68e-6,0.124,0.863,158.441,333293,4
65,Train in Vain - Remastered,London Calling (Remastered),The Clash,194666,FALSE,0.761,0.722,2,-8.712,1,0.0428,0.0922,3.66e-4,0.132,0.966,122.764,194667,4
0,Reign Of Darkness,Hate,Thy Art Is Murder,215226,FALSE,0.392,0.966,9,-3.863,1,0.172,0.00132,0.0473,0.239,0.0764,139.83,215227,4
0,The Purest Strain Of Hate,Hate,Thy Art Is Murder,205106,FALSE,0.466,0.986,11,-3.465,1,0.197,2.2e-4,0.0306,0.283,0.243,135.065,205107,4
0,Vile Creation,Hate,Thy Art Is Murder,212213,FALSE,0.259,0.984,9,-3.321,1,0.168,3.46e-4,0.0125,0.194,0.181,130.953,212213,4
0,Shadow Of Eternal Sin,Hate,Thy Art Is Murder,232280,FALSE,0.303,0.98,6,-3.625,1,0.154,2.75e-4,0.0416,0.0396,0.155,137.947,232280,4
0,Immolation,Hate,Thy Art Is Murder,201640,FALSE,0.274,0.981,10,-3.233,1,0.193,6.73e-4,0.136,0.233,0.19,127.813,201640,4
0,Infinite Forms,Hate,Thy Art Is Murder,271826,FALSE,0.27,0.981,2,-4.274,1,0.183,0.00127,0.0231,0.0704,0.147,116.856,271827,4
0,Dead Sun,Hate,Thy Art Is Murder,220306,FALSE,0.484,0.981,11,-3.5,1,0.156,6.92e-4,0.00162,0.441,0.312,135.023,220307,4
0,Gates Of Misery,Hate,Thy Art Is Murder,174746,FALSE,0.468,0.998,11,-3.286,1,0.201,0.00525,2.3e-4,0.334,0.0489,134.992,174747,4
0,Defective Breed,Hate,Thy Art Is Murder,219813,FALSE,0.273,0.975,9,-3.371,1,0.172,9.5e-4,0.00109,0.469,0.29,129.793,219813,4
0,Doomed From Birth,Hate,Thy Art Is Murder,264386,FALSE,0.292,0.985,9,-3.566,1,0.196,5.57e-4,0.00105,0.291,0.108,133.378,264387,4
43,Just Like Tom Thumb's Blues,Highway 61 Revisited,Bob Dylan,327560,FALSE,0.497,0.511,7,-8.318,1,0.0271,0.702,0,0.262,0.591,99.5,327560,4
45,Tombstone Blues,Highway 61 Revisited,Bob Dylan,356226,FALSE,0.504,0.808,11,-7.25,1,0.0584,0.408,0,0.316,0.653,123.866,356227,4
44,"It Takes a Lot to Laugh, It Takes a Train to Cry",Highway 61 Revisited,Bob Dylan,245133,FALSE,0.493,0.579,8,-7.743,1,0.0319,0.772,8.06e-5,0.0759,0.475,93.353,245133,4
41,From a Buick 6,Highway 61 Revisited,Bob Dylan,195693,FALSE,0.287,0.72,0,-6.231,1,0.0347,0.756,3.41e-6,0.263,0.709,176.302,195693,4
55,Ballad of a Thin Man,Highway 61 Revisited,Bob Dylan,356706,FALSE,0.473,0.574,11,-8.189,0,0.032,0.695,0,0.509,0.499,74.056,356707,4
49,Queen Jane Approximately,Highway 61 Revisited,Bob Dylan,327466,FALSE,0.369,0.691,0,-6.234,1,0.0387,0.778,1.39e-5,0.327,0.382,104.371,327467,4
47,Highway 61 Revisited,Highway 61 Revisited,Bob Dylan,205826,FALSE,0.49,0.808,10,-6.725,1,0.0409,0.475,0,0.232,0.604,73.434,205827,4
52,Desolation Row,Highway 61 Revisited,Bob Dylan,681400,FALSE,0.432,0.605,4,-6.941,1,0.0306,0.673,0,0.129,0.647,109.227,681400,4
41,Image-Autumn-Womb,The Malady Of Elegance,Goldmund,185186,FALSE,0.419,0.133,1,-24.419,1,0.0342,0.972,0.916,0.148,0.158,115.126,185187,4
36,In A Notebook,The Malady Of Elegance,Goldmund,132373,FALSE,0.447,0.0476,2,-30.616,1,0.031,0.994,0.944,0.0705,0.44,164.353,132373,3
62,Finding It There,The Malady Of Elegance,Goldmund,220186,FALSE,0.202,0.00259,6,-37.124,1,0.0425,0.994,0.952,0.12,0.0364,120.734,220187,5
41,Subtle The Sum,The Malady Of Elegance,Goldmund,119680,FALSE,0.434,0.0239,6,-28.53,0,0.0565,0.996,0.955,0.13,0.0463,134.932,119680,4
59,Threnody,The Malady Of Elegance,Goldmund,281120,FALSE,0.217,0.00572,2,-30.767,1,0.0394,0.989,0.925,0.109,0.174,85.279,281120,4
23,Now,The Malady Of Elegance,Goldmund,234440,FALSE,0.352,0.0343,1,-23.243,0,0.0321,0.978,0.926,0.0783,0.0786,91.89,234440,4
24,The Winter Of 1539-1540,The Malady Of Elegance,Goldmund,137346,FALSE,0.578,0.13,6,-22.402,0,0.0772,0.994,0.952,0.0894,0.16,106.06,137347,3
24,Ouendake,The Malady Of Elegance,Goldmund,212373,FALSE,0.347,0.0239,1,-33.799,0,0.0286,0.979,0.925,0.119,0.154,94.42,212373,4
22,John Harrington,The Malady Of Elegance,Goldmund,364853,FALSE,0.241,0.0188,7,-28.135,1,0.053,0.97,0.931,0.112,0.0491,73.78,364853,1
22,Apalachee,The Malady Of Elegance,Goldmund,298440,FALSE,0.492,0.00507,6,-21.876,0,0.0885,0.986,0.895,0.0978,0.349,66.308,298440,4
23,The Gardener,The Malady Of Elegance,Goldmund,85720,FALSE,0.462,0.145,6,-25.761,0,0.0513,0.967,0.936,0.093,0.0675,96.427,85720,4
20,Mound Builders,The Malady Of Elegance,Goldmund,171293,FALSE,0.211,0.00339,6,-30.234,0,0.056,0.948,0.296,0.111,0.0353,117.692,171293,5
23,Gifts,The Malady Of Elegance,Goldmund,253840,FALSE,0.474,0.0224,1,-31.78,1,0.0673,0.923,0.947,0.143,0.109,117.166,253840,4
42,Clement Danes,The Malady Of Elegance,Goldmund,251906,FALSE,0.343,0.00564,10,-24.048,0,0.053,0.995,0.887,0.119,0.142,65.973,251907,4
29,Evelyn,The Malady Of Elegance,Goldmund,415306,FALSE,0.294,0.131,5,-22.824,0,0.0438,0.969,0.917,0.119,0.0352,167.934,415307,3
0,"Fever, Flames and Hell",Morbid Fascination of Death,Carpathian Forest,151760,FALSE,0.47,0.576,5,-12.787,0,0.0283,0.0148,0.986,0.115,0.265,103.024,151760,4
0,Doomed to Walk the Earth As Slaves of the Living Dead,Morbid Fascination of Death,Carpathian Forest,193200,FALSE,0.179,0.92,5,-7.466,0,0.0613,1.8e-5,0.683,0.425,0.368,90.521,193200,4
0,Morbid Fascination of Death,Morbid Fascination of Death,Carpathian Forest,148800,FALSE,0.222,0.921,2,-7.281,1,0.0701,3.05e-5,0.931,0.1,0.189,97.195,148800,4
0,Through Self-Mutilation,Morbid Fascination of Death,Carpathian Forest,179000,FALSE,0.234,0.897,11,-7.505,1,0.0512,4.8e-5,0.786,0.386,0.429,132.299,179000,4
0,Knokkelmann,Morbid Fascination of Death,Carpathian Forest,222400,FALSE,0.235,0.921,4,-7.864,1,0.0666,1.36e-4,0.904,0.45,0.281,122.824,222400,4
0,Warlord of Misanthropy,Morbid Fascination of Death,Carpathian Forest,164200,FALSE,0.19,0.809,2,-7.973,1,0.0404,6.24e-6,0.887,0.293,0.432,106.303,164200,4
0,A World of Bones,Morbid Fascination of Death,Carpathian Forest,283840,FALSE,0.239,0.74,11,-8.193,1,0.0415,1.38e-5,0.904,0.133,0.36,113.708,283840,4
0,Carpathian Forest,Morbid Fascination of Death,Carpathian Forest,126693,FALSE,0.138,0.883,0,-7.162,1,0.0569,9.8e-5,0.677,0.514,0.489,71.858,126693,3
0,Cold Comfort,Morbid Fascination of Death,Carpathian Forest,308906,FALSE,0.214,0.44,0,-11.938,1,0.0381,0.0153,0.767,0.182,0.0647,55.033,308907,3
0,Speechless,Morbid Fascination of Death,Carpathian Forest,207493,FALSE,0.118,0.399,9,-8.8,1,0.0407,6.35e-5,0.677,0.362,0.441,149.885,207493,4
0,Ghoul,Morbid Fascination of Death,Carpathian Forest,220600,FALSE,0.143,0.969,4,-6.386,1,0.0924,3.41e-6,0.888,0.32,0.0764,155.805,220600,4
0,Nostalgia,Morbid Fascination of Death,Carpathian Forest,575040,FALSE,0.453,0.187,4,-20.947,0,0.0601,0.885,0.145,0.291,0.109,74.985,575040,4
43,Unchain My Soul,Where Shadows Forever Reign,Dark Funeral,320435,FALSE,0.421,0.999,4,-5.51,1,0.106,2.91e-5,0.167,0.0877,0.0271,114.076,320435,4
34,As I Ascend,Where Shadows Forever Reign,Dark Funeral,378967,FALSE,0.449,0.997,11,-6.69,1,0.139,4.89e-5,0.296,0.115,0.0326,115.001,378967,4
29,Temple of Ahriman,Where Shadows Forever Reign,Dark Funeral,321015,TRUE,0.42,0.998,4,-5.529,1,0.0647,8.92e-5,0.00389,0.38,0.0328,96.038,321016,4
27,The Eternal Eclipse,Where Shadows Forever Reign,Dark Funeral,254281,FALSE,0.42,0.998,1,-5.229,0,0.19,1.11e-5,0.758,0.309,0.0323,112.023,254282,4
25,To Carve Another Wound,Where Shadows Forever Reign,Dark Funeral,284780,TRUE,0.465,0.995,4,-5.042,1,0.0772,2.37e-5,0.00868,0.306,0.033,115.038,284780,4
31,Nail Them to the Cross,Where Shadows Forever Reign,Dark Funeral,282807,TRUE,0.207,0.997,10,-4.895,1,0.125,1.5e-5,0.532,0.08,0.0269,142.668,282807,3
37,Where Shadows Forever Reign,Where Shadows Forever Reign,Dark Funeral,332974,FALSE,0.413,0.994,6,-5.624,0,0.078,1.78e-5,0.443,0.212,0.0295,110.036,332974,4
34,"Now, Diabolical","Now, Diabolical",Satyricon,330653,FALSE,0.511,0.959,10,-6.345,0,0.052,5.09e-6,0.681,0.13,0.272,129.999,330653,4
45,K.I.N.G,"Now, Diabolical",Satyricon,216346,FALSE,0.535,0.959,11,-6.631,1,0.0483,9.45e-6,0.546,0.0518,0.441,129.769,216347,4
36,The Pentagram Burns,"Now, Diabolical",Satyricon,338880,FALSE,0.494,0.956,8,-6.252,1,0.0532,1.05e-4,0.41,0.0834,0.41,123.833,338880,4
25,A New Enemy,"Now, Diabolical",Satyricon,347880,FALSE,0.438,0.984,3,-6.856,1,0.0667,2.09e-6,0.799,0.0559,0.28,131.965,347880,4
22,The Rite of Our Cross,"Now, Diabolical",Satyricon,345600,FALSE,0.368,0.93,10,-7.401,1,0.113,3.66e-5,0.123,0.0769,0.214,117.809,345600,4
22,That Darkness Shall Be Eternal,"Now, Diabolical",Satyricon,286346,FALSE,0.43,0.977,3,-6.866,1,0.075,1.54e-6,0.897,0.173,0.288,135.002,286347,4
21,Delirium,"Now, Diabolical",Satyricon,338733,FALSE,0.532,0.952,11,-7.003,1,0.0346,4.19e-5,0.472,0.185,0.157,125.993,338733,4
23,To the Mountains,"Now, Diabolical",Satyricon,489653,FALSE,0.489,0.954,6,-7.163,0,0.071,1.06e-5,0.848,0.331,0.173,127.763,489653,4
37,Virally Yours,Nocturnal,The Black Dahlia Murder,182506,FALSE,0.474,0.982,10,-3.316,0,0.143,1.73e-4,4.05e-4,0.341,0.114,99.72,182507,3
44,Everything Went Black,Nocturnal,The Black Dahlia Murder,197040,FALSE,0.487,0.994,7,-3.633,1,0.175,5.43e-5,0.00265,0.151,0.0723,106.965,197040,4
51,What a Horrible Night to Have a Curse,Nocturnal,The Black Dahlia Murder,230693,FALSE,0.507,0.993,5,-3.44,1,0.139,1.69e-5,6.65e-4,0.0804,0.104,108.012,230693,1
35,I Worship Only What You Bleed,Nocturnal,The Black Dahlia Murder,119853,FALSE,0.483,0.988,7,-3.783,1,0.166,1.21e-4,0.201,0.329,0.249,109.934,119853,4
39,Nocturnal,Nocturnal,The Black Dahlia Murder,192933,FALSE,0.302,0.984,1,-3.142,1,0.125,1.01e-4,2.91e-6,0.701,0.165,100.723,192933,3
43,Deathmask Divine,Nocturnal,The Black Dahlia Murder,217253,FALSE,0.471,0.993,1,-3.738,1,0.191,7.36e-6,0.00216,0.0925,0.0672,113.996,217253,4
34,Of Darkness Spawned,Nocturnal,The Black Dahlia Murder,202066,FALSE,0.489,0.989,7,-3.454,1,0.129,2.16e-4,6.41e-4,0.0342,0.153,104.995,202067,4
34,Climactic Degradation,Nocturnal,The Black Dahlia Murder,159026,FALSE,0.518,0.982,7,-3.655,1,0.229,9.6e-5,2.28e-5,0.321,0.189,112.516,159027,4
34,To a Breathless Oblivion,Nocturnal,The Black Dahlia Murder,297160,FALSE,0.187,0.951,0,-4.752,1,0.124,2.69e-5,0.00889,0.0963,0.0722,95.283,297160,4
37,Warborn,Nocturnal,The Black Dahlia Murder,280213,FALSE,0.397,0.967,10,-3.942,0,0.0768,7.31e-6,0.107,0.0507,0.326,159.945,280213,3
6,Midnight Serpent,Deep Calleth Upon Deep,Satyricon,380653,FALSE,0.211,0.866,6,-7.913,0,0.0538,2.77e-6,0.106,0.139,0.177,112.954,380653,4
4,Blood Cracks Open the Ground,Deep Calleth Upon Deep,Satyricon,292893,FALSE,0.501,0.908,2,-8.155,1,0.0576,1.93e-5,0.39,0.091,0.31,137.965,292893,4
7,To Your Brethren in the Dark,Deep Calleth Upon Deep,Satyricon,367746,FALSE,0.429,0.746,7,-7.958,0,0.0347,4.88e-6,0.783,0.0915,0.454,109.94,367747,4
8,Deep Calleth Upon Deep,Deep Calleth Upon Deep,Satyricon,276973,FALSE,0.487,0.947,9,-7.346,1,0.0483,9.78e-6,0.238,0.12,0.395,127.998,276973,4
4,The Ghost of Rome,Deep Calleth Upon Deep,Satyricon,267146,FALSE,0.404,0.968,9,-6.998,1,0.0563,3.11e-6,0.748,0.11,0.39,142.009,267147,4
3,Dissonant,Deep Calleth Upon Deep,Satyricon,253506,FALSE,0.539,0.857,9,-7.481,1,0.0333,5.83e-6,0.79,0.284,0.52,95.498,253507,4
3,Black Wings and Withering Gloom,Deep Calleth Upon Deep,Satyricon,431400,FALSE,0.34,0.911,0,-7.885,0,0.0566,1.59e-6,0.933,0.0402,0.207,192,431400,4
3,Burial Rite,Deep Calleth Upon Deep,Satyricon,343306,FALSE,0.0963,0.91,2,-8.624,1,0.0473,6.81e-6,0.748,0.124,0.361,189.076,343307,3
0,Aneuthanasia,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,139066,FALSE,0.347,0.992,9,-4.257,1,0.0717,2.3e-6,0.306,0.209,0.323,108.074,139067,3
0,Prayer,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,213226,FALSE,0.214,0.978,5,-4.692,0,0.152,1.63e-6,0.644,0.328,0.0619,148.828,213227,1
0,Rebirth,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,393973,FALSE,0.228,0.979,2,-5.505,1,0.103,1.3e-6,0.357,0.222,0.0371,114.838,393973,3
0,Building A Man,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,203466,FALSE,0.166,0.957,7,-5.07,0,0.154,2.89e-6,0.945,0.396,0.0485,184.123,203467,3
0,New Breed,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,329066,FALSE,0.276,0.968,2,-5.238,0,0.13,2.25e-5,0.822,0.456,0.137,112.974,329067,4
0,Cleansing Fire,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,193253,FALSE,0.226,0.986,8,-5.28,1,0.0974,3.32e-6,0.839,0.321,0.0879,119.391,193253,3
0,Human Sacrifice,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,225826,FALSE,0.548,0.98,2,-5.134,1,0.0746,5.73e-5,0.665,0.325,0.22,119.973,225827,4
0,Satan-Prometheus,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,337400,FALSE,0.208,0.96,0,-4.502,0,0.134,5.86e-6,0.771,0.377,0.0791,144.276,337400,3
0,Introibo Ad Alatare Satanas,Quantos Possunt Ad Satanitatem Trahunt,Gorgoroth,52600,FALSE,0.114,0.828,9,-5.124,1,0.0684,4.49e-5,0.967,0.375,0.2,171.369,52600,4
44,Daftendirekt,Homework,Daft Punk,164560,FALSE,0.883,0.743,5,-8.418,0,0.162,0.00695,0.796,0.0936,0.336,111.019,164560,4
7,WDPK 83.7 FM,Homework,Daft Punk,28333,FALSE,0.856,0.569,1,-5.916,1,0.206,0.00492,0.0353,0.474,0.919,110.943,28333,4
54,Revolution 909,Homework,Daft Punk,335026,FALSE,0.745,0.716,11,-7.918,1,0.136,0.0265,0.846,0.246,0.828,126.527,335027,4
60,Da Funk,Homework,Daft Punk,328680,FALSE,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215,328680,4
44,Phoenix,Homework,Daft Punk,297106,FALSE,0.804,0.719,7,-8.207,1,0.0835,1.91e-5,0.926,0.0847,0.569,126.874,297107,4
44,Fresh,Homework,Daft Punk,244400,FALSE,0.503,0.952,1,-9.308,1,0.572,0.268,0.272,0.875,0.174,126.345,244400,4
70,Around the World,Homework,Daft Punk,429533,FALSE,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,429533,4
52,Rollin' & Scratchin',Homework,Daft Punk,448626,FALSE,0.822,0.791,1,-4.87,1,0.0414,0.00108,0.621,0.0567,0.21,130.059,448627,4
42,Teachers,Homework,Daft Punk,173493,FALSE,0.98,0.486,6,-7.31,1,0.251,0.03,0.823,0.0995,0.823,123.206,173493,4
41,High Fidelity,Homework,Daft Punk,362466,FALSE,0.799,0.66,11,-8.829,0,0.175,9.96e-4,0.446,0.313,0.391,125.909,362467,4
40,Rock'n Roll,Homework,Daft Punk,453866,FALSE,0.955,0.899,1,-7.599,1,0.273,0.0171,0.64,0.0642,0.331,134.941,453867,4
38,Oh Yeah,Homework,Daft Punk,121200,FALSE,0.602,0.309,8,-8.396,1,0.352,0.0706,0.294,0.0895,0.559,176.704,121200,5
40,Burnin',Homework,Daft Punk,414173,FALSE,0.87,0.875,6,-8.501,0,0.205,0.192,0.357,0.0804,0.715,124.298,414173,4
40,Indo Silver Club,Homework,Daft Punk,274733,FALSE,0.886,0.847,11,-8.296,1,0.1,0.0888,0.937,0.087,0.443,126.163,274733,4
51,Alive,Homework,Daft Punk,316253,FALSE,0.723,0.716,3,-6.407,0,0.0437,5.42e-5,0.905,0.072,0.0748,128.701,316253,4
37,Funk Ad,Homework,Daft Punk,51400,FALSE,0.724,0.783,7,-8.958,1,0.176,2.1e-4,0.49,0.295,0.3,111.833,51400,4
32,You Are Not Alone - Classic Club Mix,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,Michael Jackson,456800,FALSE,0.606,0.853,3,-7.189,0,0.0364,0.00363,0.0062,0.0432,0.695,124.516,456800,4
0,The Son Of Misery,Dear Desolation,Thy Art Is Murder,258006,FALSE,0.47,0.995,9,-2.412,1,0.15,3.59e-4,0.00137,0.28,0.0927,130.037,258007,4
0,Death Dealer,Dear Desolation,Thy Art Is Murder,248552,FALSE,0.483,0.997,4,-2.978,1,0.131,4.83e-4,0,0.157,0.107,130.016,248552,4
0,Man Is the Enemy,Dear Desolation,Thy Art Is Murder,208021,FALSE,0.25,0.997,1,-2.38,0,0.194,1.8e-4,7.81e-6,0.325,0.0714,135.023,208022,4
0,The Skin Of The Serpent,Dear Desolation,Thy Art Is Murder,238189,TRUE,0.442,0.992,9,-2.86,1,0.16,7.33e-4,1.06e-4,0.41,0.0415,123.605,238190,4
0,Fire In The Sky,Dear Desolation,Thy Art Is Murder,250923,FALSE,0.385,0.997,1,-2.984,0,0.162,1.38e-4,1.03e-6,0.275,0.0622,128.263,250923,4
0,Into Chaos We Climb,Dear Desolation,Thy Art Is Murder,245374,FALSE,0.289,0.989,10,-3.09,1,0.236,3.98e-4,0,0.417,0.0747,133.93,245375,4
0,The Final Curtain,Dear Desolation,Thy Art Is Murder,229981,FALSE,0.21,0.987,2,-2.695,1,0.121,3.66e-5,0,0.872,0.114,136.757,229982,4
0,Slaves Beyond Death,Dear Desolation,Thy Art Is Murder,224794,TRUE,0.298,0.996,4,-3.257,1,0.259,6.53e-5,3.44e-5,0.226,0.0482,99.583,224795,4
0,Puppet Master,Dear Desolation,Thy Art Is Murder,195790,TRUE,0.322,0.996,9,-2.307,1,0.225,0.00428,0,0.342,0.0846,138.695,195790,4
0,Dear Desolation,Dear Desolation,Thy Art Is Murder,201016,TRUE,0.492,0.996,3,-2.404,1,0.15,3.26e-4,0,0.316,0.0794,95.016,201016,4
0,They Will Know Another,The Depression Sessions,Thy Art Is Murder,300794,FALSE,0.469,0.992,2,-2.755,1,0.162,1.35e-4,3.61e-5,0.16,0.0522,119.407,300794,4
0,Sensory Deprivation,The Depression Sessions,The Acacia Strain,293368,FALSE,0.223,0.985,10,-3.584,1,0.142,8.31e-5,0,0.294,0.145,156.011,293368,3
0,Flatlining,The Depression Sessions,Fit For An Autopsy,297050,FALSE,0.275,0.978,8,-4.427,1,0.125,3.33e-4,0,0.356,0.198,133.404,297050,4
0,Du Hast,The Depression Sessions,Thy Art Is Murder,231239,FALSE,0.347,0.981,2,-4.243,1,0.165,6.96e-5,5.29e-4,0.144,0.103,129.102,231239,4
0,Black Hole Sun,The Depression Sessions,The Acacia Strain,330481,FALSE,0.394,0.959,1,-3.678,1,0.0919,1.66e-4,0,0.236,0.109,105.579,330481,4
0,The Perfect Drug,The Depression Sessions,Fit For An Autopsy,265478,FALSE,0.274,0.962,0,-4.346,0,0.167,0.00166,0,0.346,0.305,145.542,265478,4
10,Intro,Dead Shores Rising,Deserted Fear,107933,FALSE,0.449,0.493,0,-13.894,0,0.0338,0.231,0.806,0.102,0.0728,129.938,107933,4
20,The Fall of Leaden Skies,Dead Shores Rising,Deserted Fear,238560,FALSE,0.41,0.973,7,-5.955,1,0.0611,3.96e-6,0.804,0.275,0.321,135.994,238560,4
15,The Edge of Insanity,Dead Shores Rising,Deserted Fear,244426,FALSE,0.186,0.936,7,-5.881,1,0.0712,6.2e-6,0.788,0.265,0.275,84.727,244427,4
